trip_id,vehicle_id,device_id,date_debut,date_fin,duree_min,distance_m,commune,geo_point_2d
eff4376f-8958-0c9c-a105-1fc1d2e2c8fc,EA689JB,693dffbc-6c6f-a611-5ab3-3edf6e595ed3,2026-06-11T07:50:19,2026-06-11T08:08:34,18.2,4142,Issy-les-Moulineaux,"48.82108,2.2753"
cecea8d9-0ade-4c02-3879-ec7242ce2d13,GW921ML,6fb78271-504d-281f-c953-5b63ba81edd9,2026-06-11T07:53:00,2026-06-11T08:27:22,34.4,5225,Boulogne-Billancourt,"48.83406,2.23846"
0fa2c92a-1ec2-878c-6f50-818dc902eb2e,EX452VR,c9277d9b-6e0d-2648-35ce-884149732d6c,2026-06-11T07:53:00,2026-06-11T08:31:31,38.5,6037,Boulogne-Billancourt,"48.833,2.23712"
dbd8370c-7b7a-9b77-5555-bafb7e3e71a3,GD070JR,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,2026-06-11T07:55:00,2026-06-11T08:32:49,37.8,5660,Sèvres,"48.82793,2.21091"
b5970869-e738-45d6-b854-29a1948c4e74,GB429YL,3f07f814-91d6-3f78-e3e9-de99f10c718b,2026-06-11T07:55:00,2026-06-11T08:25:42,30.7,5472,Sèvres,"48.81654,2.20857"
df9612d3-c403-5e42-5f33-999cdd14b4e9,GD675VP,c40db9b4-885f-6e66-c2b6-d2c5fa5d3100,2026-06-11T07:56:00,2026-06-11T08:29:20,33.3,5913,Issy-les-Moulineaux,"48.81871,2.26466"
856b3985-73d7-512d-66a9-447d1794ac51,GX143TE,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2026-06-11T07:57:00,2026-06-11T08:05:48,8.8,1392,Sèvres,"48.82721,2.20339"
f654be67-9aa1-9534-392b-0aea8fbb97b8,EA696JR,77d21e02-ff01-cf99-988c-24c961b1cd22,2026-06-11T08:00:00,2026-06-11T08:11:36,11.6,2301,Meudon,"48.80405,2.23047"
7d6891cc-d802-d572-f911-eeda7c620219,EW919TL,3f22faf8-23be-d01d-43cf-2fde24933b83,2026-06-11T08:04:56,2026-06-11T08:10:17,5.3,798,Boulogne-Billancourt,"48.84148,2.24128"
f43fd30c-08e8-d5e7-dff7-61750047873b,GB649TL,e7c421c7-4049-7b71-7d10-6c6081627cf1,2026-06-11T08:11:35,2026-06-11T08:25:21,13.8,2755,Issy-les-Moulineaux,"48.8211,2.26221"
860bb9c3-7d84-3673-916d-2836c1d6f986,ED687PM,43ff5011-3d1a-85dd-506e-5a9ab758588d,2026-06-11T08:18:24,2026-06-11T08:22:38,4.2,706,Issy-les-Moulineaux,"48.82539,2.26914"
b10c7c81-7c81-bd68-2952-1e59dbeddf42,EE734RE,45b89cd9-27cb-6f2a-8da0-1097be0f051b,2026-06-11T08:18:49,2026-06-11T08:44:15,25.4,6275,Chaville,"48.80152,2.19192"
2fa3fafa-6baf-bcfa-2920-9dd796389526,GX424MR,c4bbb7a9-d988-68dd-9c7c-737779a28903,2026-06-11T08:20:04,2026-06-11T08:52:58,32.9,5187,Boulogne-Billancourt,"48.8358,2.24643"
219559a8-ec99-21c3-f7ab-6e244660bdbb,GB797TE,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,2026-06-11T08:29:45,2026-06-11T08:40:16,10.5,2416,Boulogne-Billancourt,"48.82844,2.23806"
41b875fb-48a2-47b1-c2b7-dc8a4c590f32,ED687PM,43ff5011-3d1a-85dd-506e-5a9ab758588d,2026-06-11T08:32:38,2026-06-11T08:38:06,5.5,1328,Boulogne-Billancourt,"48.83358,2.24472"
26fc616d-e472-1431-e628-80c6f67603f6,GB046ML,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,2026-06-11T08:34:24,2026-06-11T08:55:50,21.4,3604,Chaville,"48.81003,2.195"
b8d6f8e7-a436-2381-62c6-f3aa222c655e,EE273LR,c84a7b28-550a-1b46-ecab-3301bc8f7d29,2026-06-11T08:34:46,2026-06-11T08:58:02,23.3,4899,Boulogne-Billancourt,"48.83628,2.23297"
e69edcec-f33a-7ca0-0d0b-3b5a66935077,EB526ML,080aadfb-e7c9-9b26-1141-25c63a9bedd4,2026-06-11T08:37:57,2026-06-11T08:49:08,11.2,2809,Boulogne-Billancourt,"48.84073,2.23383"
1e2f6b74-8e7c-f09c-2beb-0c9201a67c08,GG408RM,36386821-f6e0-7cc0-6c52-c49f9b49bd26,2026-06-11T08:46:41,2026-06-11T09:20:33,33.9,8317,Boulogne-Billancourt,"48.8279,2.23341"
767e105d-33ba-2a53-5658-29c7a9b81065,GE899JB,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,2026-06-11T08:47:00,2026-06-11T09:25:31,38.5,9606,Chaville,"48.8118,2.18421"
efeec712-bf23-c352-f693-5ab4f81f4f49,GS441JR,89d7fd6c-ce77-7f00-ecf2-7e7685197ff4,2026-06-11T08:47:42,2026-06-11T09:23:43,36.0,7340,Vanves,"48.82458,2.28869"
73cb1148-7de8-c3e6-8444-4036af2573f5,GA095ME,6c031199-972a-8469-1641-9f828b9d2434,2026-06-11T08:49:27,2026-06-11T09:03:25,14.0,3205,Boulogne-Billancourt,"48.84272,2.23458"
5feef2a3-c4a6-7960-11a7-263a8b78fbbf,EA696JR,77d21e02-ff01-cf99-988c-24c961b1cd22,2026-06-11T08:51:36,2026-06-11T09:16:20,24.7,3946,Chaville,"48.80521,2.18868"
0406595d-ade8-0291-246b-b58a92eceeb9,EW161VB,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,2026-06-11T09:01:48,2026-06-11T09:11:25,9.6,1669,Boulogne-Billancourt,"48.83332,2.24432"
35591097-8930-3a2b-b56b-21e45fcef2ee,GW417RP,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,2026-06-11T09:03:14,2026-06-11T09:11:23,8.2,1213,Issy-les-Moulineaux,"48.83134,2.26909"
ca2418bc-3645-e46f-6fba-babf1181b26b,EE671VM,e059a0ee-9132-b63e-f162-87e4e9c349e0,2026-06-11T09:06:42,2026-06-11T09:28:12,21.5,4965,Boulogne-Billancourt,"48.83181,2.24008"
6c7f3ecf-a152-c49c-55c9-69fb1cbfe127,GB467LM,8eb22579-0cdb-1ca4-76ec-bdd68498e113,2026-06-11T09:07:20,2026-06-11T09:39:19,32.0,5077,Sèvres,"48.81596,2.21776"
70a985e6-d04c-42ed-c044-9338aab5bde1,GB550MP,9f044aed-7552-3327-0262-7f7312922f83,2026-06-11T09:08:01,2026-06-11T09:31:19,23.3,4961,Boulogne-Billancourt,"48.83336,2.24321"
d76922cc-9f90-7754-886f-df8f890830a3,GX224PM,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,2026-06-11T09:13:01,2026-06-11T09:48:59,36.0,6218,Boulogne-Billancourt,"48.84133,2.24046"
0daa58b9-2b88-5270-b306-348c0589a139,EE228LR,bdd640fb-0667-1ad1-1c80-317fa3b1799d,2026-06-11T09:17:31,2026-06-11T09:21:59,4.5,997,Boulogne-Billancourt,"48.83555,2.24431"
4da0a204-f85a-c7bc-b2a4-6019f4973e4d,GS058FP,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,2026-06-11T09:25:52,2026-06-11T09:49:25,23.6,4197,Boulogne-Billancourt,"48.83894,2.23759"
95ac8147-432d-ecb4-ec93-416ab7855f0e,EE273LR,c84a7b28-550a-1b46-ecab-3301bc8f7d29,2026-06-11T09:30:02,2026-06-11T09:46:09,16.1,2751,Boulogne-Billancourt,"48.83443,2.24258"
75a268f5-b1cf-56a6-0116-77ca4bc6a0ae,GB797TE,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,2026-06-11T09:33:16,2026-06-11T09:50:13,16.9,2459,Meudon,"48.80521,2.22542"
33d282c8-7f36-c658-8240-382acb7de0ab,GW921ML,6fb78271-504d-281f-c953-5b63ba81edd9,2026-06-11T09:33:22,2026-06-11T10:01:49,28.4,5423,Boulogne-Billancourt,"48.82893,2.23637"
2d8c66cd-4ae5-b89a-4aa2-d15a8b4d670d,EB996TB,0b1f9163-ce9f-f57f-43b7-a3a69a8dca03,2026-06-11T09:36:17,2026-06-11T09:46:26,10.2,2263,Boulogne-Billancourt,"48.83121,2.24617"
b4c9c2af-ce56-cb69-f9ac-a6adc16fde21,GS215MR,cbceabde-eede-db07-e623-a6895d59cd2a,2026-06-11T09:37:04,2026-06-11T10:14:26,37.4,7815,Boulogne-Billancourt,"48.84292,2.23316"
1d566814-7aed-4bf8-da8e-3b8b11417046,GA095ME,6c031199-972a-8469-1641-9f828b9d2434,2026-06-11T09:38:25,2026-06-11T09:59:39,21.2,5173,Issy-les-Moulineaux,"48.81661,2.26489"
68f75525-3b7e-f2a6-8e0d-698cdd21a19b,EG433YR,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,2026-06-11T09:40:07,2026-06-11T10:09:13,29.1,4622,Meudon,"48.80284,2.2346"
81ebc466-793f-9dfc-e69a-c57afc42af3e,EB526ML,080aadfb-e7c9-9b26-1141-25c63a9bedd4,2026-06-11T09:40:08,2026-06-11T10:18:21,38.2,9063,Issy-les-Moulineaux,"48.82793,2.2664"
63379612-7acf-74ea-7ec8-909e8976ad5c,GB429YL,3f07f814-91d6-3f78-e3e9-de99f10c718b,2026-06-11T09:47:42,2026-06-11T10:26:57,39.2,9642,Boulogne-Billancourt,"48.8332,2.24047"
609fb963-c969-5436-12fe-e305e5a3eee2,ES166RL,47294739-614f-f3d7-19db-3ad0ddd1dfb2,2026-06-11T09:47:52,2026-06-11T10:18:05,30.2,6841,Sèvres,"48.82862,2.21877"
d881861e-5852-ab75-34ce-7a5914abe920,EE825ME,3c20592f-c04a-96c4-f3b6-3fe1d1843324,2026-06-11T09:50:56,2026-06-11T10:25:16,34.3,4999,Chaville,"48.80601,2.19343"
8a0f4414-bfee-8a1d-1a07-85e45ae15e61,GE899JB,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,2026-06-11T09:54:31,2026-06-11T10:02:51,8.3,1924,Boulogne-Billancourt,"48.84092,2.23494"
727b78e1-1e66-4188-0b5a-e2c67f8050b9,GA667YB,ceda8bbb-7171-0434-134c-6c92ec5b227c,2026-06-11T09:59:00,2026-06-11T10:29:26,30.4,6207,Issy-les-Moulineaux,"48.83224,2.26725"
893b45be-c2b9-479d-b0a3-18ec628fe71a,EE228LR,bdd640fb-0667-1ad1-1c80-317fa3b1799d,2026-06-11T10:07:59,2026-06-11T10:44:48,36.8,8899,Boulogne-Billancourt,"48.83516,2.23566"
5b373841-e0c5-e629-5416-378103200515,GW417RP,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,2026-06-11T10:19:23,2026-06-11T10:34:12,14.8,2246,Vanves,"48.81415,2.28615"
a674a622-5a54-32cb-b3c8-e7f7b9677e9d,EX452VR,c9277d9b-6e0d-2648-35ce-884149732d6c,2026-06-11T10:25:31,2026-06-11T10:56:28,30.9,6330,Ville-d'Avray,"48.82836,2.17464"
6bb772bc-560b-c01e-b141-ddc56bcca8dc,ED687PM,43ff5011-3d1a-85dd-506e-5a9ab758588d,2026-06-11T10:32:06,2026-06-11T10:42:48,10.7,2255,Ville-d'Avray,"48.81877,2.17874"
daa1247b-3e26-c93c-6ec4-41041e00d348,EE734RE,45b89cd9-27cb-6f2a-8da0-1097be0f051b,2026-06-11T10:36:15,2026-06-11T11:13:43,37.5,6832,Issy-les-Moulineaux,"48.82016,2.26602"
6f3903a9-7a10-0d71-f513-80f9834784e9,GW921ML,6fb78271-504d-281f-c953-5b63ba81edd9,2026-06-11T10:38:49,2026-06-11T10:48:35,9.8,1698,Boulogne-Billancourt,"48.83917,2.23434"
518f4109-f78b-aca1-500a-6dbb8a0f954c,EE273LR,c84a7b28-550a-1b46-ecab-3301bc8f7d29,2026-06-11T10:42:09,2026-06-11T10:55:19,13.2,2668,Issy-les-Moulineaux,"48.83125,2.26782"
027b88cd-f01f-9b4f-f2e5-122b604e7146,GD070JR,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,2026-06-11T10:49:49,2026-06-11T11:14:08,24.3,5057,Sèvres,"48.81741,2.21163"
98d2f8ba-bf56-9643-42f2-d5a79adcbfb9,EB526ML,080aadfb-e7c9-9b26-1141-25c63a9bedd4,2026-06-11T10:54:21,2026-06-11T11:29:32,35.2,7179,Boulogne-Billancourt,"48.83017,2.24292"
9b50cac2-5dd4-7413-f4a2-f9a0ec5d6510,GS215MR,cbceabde-eede-db07-e623-a6895d59cd2a,2026-06-11T11:04:26,2026-06-11T11:44:16,39.8,8326,Boulogne-Billancourt,"48.82984,2.24274"
7942a0de-6464-5922-91d3-51519da8fdce,GB046ML,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,2026-06-11T11:15:50,2026-06-11T11:39:45,23.9,4923,Boulogne-Billancourt,"48.83243,2.23491"
7cc4b6d2-df59-2f47-b1eb-354ff3338c66,GW417RP,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,2026-06-11T11:17:12,2026-06-11T11:46:50,29.6,4909,Boulogne-Billancourt,"48.83025,2.2363"
3bb024b4-8369-b717-8325-d531d1bcd4ad,EW161VB,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,2026-06-11T11:35:25,2026-06-11T12:13:34,38.1,5790,Vanves,"48.81689,2.28592"
711c2f99-b6f3-2730-3e48-5cad66a2d8b4,GA667YB,ceda8bbb-7171-0434-134c-6c92ec5b227c,2026-06-11T11:43:26,2026-06-11T11:51:10,7.7,1495,Vanves,"48.8196,2.29303"
586e38a4-e290-d664-4937-c42ed9c2732c,GX224PM,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,2026-06-11T12:02:59,2026-06-11T12:28:07,25.1,5480,Boulogne-Billancourt,"48.82907,2.24362"
56be8f06-bda9-da8f-87f0-01102896344a,EB526ML,080aadfb-e7c9-9b26-1141-25c63a9bedd4,2026-06-11T12:10:32,2026-06-11T12:30:55,20.4,3233,Chaville,"48.80803,2.19387"
45bea717-c686-b522-24ae-ae91ed8c339c,EG433YR,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,2026-06-11T12:25:13,2026-06-11T12:49:48,24.6,3935,Issy-les-Moulineaux,"48.82233,2.26885"
4caf52de-f663-8a69-3dd8-764610d0993c,EX452VR,c9277d9b-6e0d-2648-35ce-884149732d6c,2026-06-11T12:34:28,2026-06-11T12:48:58,14.5,2914,Ville-d'Avray,"48.81756,2.17908"
e5d27aab-1076-765a-0a29-1376c8cd92de,ED687PM,43ff5011-3d1a-85dd-506e-5a9ab758588d,2026-06-11T12:47:48,2026-06-11T13:19:21,31.6,7161,Boulogne-Billancourt,"48.82907,2.24006"
8078316e-816f-16a5-69b5-e3d94b0a1634,GD070JR,f5f59b22-0e8f-a8e0-284d-82e587f7e1fb,2026-06-11T13:03:08,2026-06-11T13:21:38,18.5,4599,Sèvres,"48.82601,2.20928"
823701bc-efd2-d402-0271-92351b86fd5e,EE734RE,45b89cd9-27cb-6f2a-8da0-1097be0f051b,2026-06-11T13:41:43,2026-06-11T13:58:44,17.0,3061,Issy-les-Moulineaux,"48.82149,2.26406"
db58a9d0-622d-fd7e-1870-f88bbbada4b9,EX452VR,c9277d9b-6e0d-2648-35ce-884149732d6c,2026-06-11T13:48:58,2026-06-11T14:11:13,22.2,4643,Chaville,"48.80673,2.19392"
478360eb-206d-eb7f-b846-e76cf853677f,EG433YR,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,2026-06-11T13:59:48,2026-06-11T14:39:29,39.7,8658,Issy-les-Moulineaux,"48.82495,2.27593"
c25da559-4919-42d0-4be3-cb6582e0000a,GX224PM,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,2026-06-11T14:49:07,2026-06-11T15:03:09,14.0,2258,Boulogne-Billancourt,"48.82843,2.23358"
3425328a-6672-817d-dbf9-ea54b4eda3f2,GX224PM,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,2026-06-11T16:38:09,2026-06-11T17:03:05,24.9,5955,Boulogne-Billancourt,"48.83274,2.24786"
a8b8edac-e2cf-bca2-d39d-0607aa2e8e57,ES656YM,11c58ef0-dd46-3c09-4752-87aa5408f9ac,2026-06-12T06:00:00,2026-06-12T06:12:32,12.5,1956,Meudon,"48.80232,2.2347"
67943a71-f035-9f54-7ff2-11cb489b7f0b,GX564TP,430f801d-fad4-09e2-a319-dcb4217d65a0,2026-06-12T06:02:00,2026-06-12T06:08:30,6.5,998,Boulogne-Billancourt,"48.83482,2.24189"
1339c979-26c2-fa2f-ed08-5151ba786179,GS596YE,26286bfb-e767-dcea-b0e6-a969e21342b0,2026-06-12T06:04:00,2026-06-12T06:35:03,31.1,7476,Boulogne-Billancourt,"48.83627,2.24842"
e3b9efe9-8bce-1fa9-fdc7-06a7bff31bbf,EX452VR,c9277d9b-6e0d-2648-35ce-884149732d6c,2026-06-12T06:08:00,2026-06-12T06:13:32,5.5,1194,Boulogne-Billancourt,"48.82824,2.23845"
b2d29fe8-a69f-26b6-8dec-9d84e02baaa5,GB290YR,bc67f831-cbc8-4759-f5b7-8cc7e6b3c944,2026-06-12T06:08:00,2026-06-12T06:21:26,13.4,3048,Ville-d'Avray,"48.82204,2.18292"
41530605-b3e5-d9ce-d9a4-f56e639ececa,EE803VM,e1e3db63-ef7d-dc76-b92d-a22b21df306f,2026-06-12T06:10:00,2026-06-12T06:21:11,11.2,2110,Boulogne-Billancourt,"48.82835,2.23443"
47e0a22a-33d1-df7a-2328-68499adc4385,ES166RL,47294739-614f-f3d7-19db-3ad0ddd1dfb2,2026-06-12T06:12:00,2026-06-12T06:42:16,30.3,6727,Vanves,"48.81768,2.28835"
6658591e-83f2-fd01-3650-f8f31f1ea858,EE273LR,c84a7b28-550a-1b46-ecab-3301bc8f7d29,2026-06-12T06:12:00,2026-06-12T06:23:29,11.5,2274,Issy-les-Moulineaux,"48.83068,2.26505"
8bbb709b-1ac0-c7be-5b8c-06c1eafd4967,EW161VB,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,2026-06-12T06:13:00,2026-06-12T06:42:43,29.7,6791,Boulogne-Billancourt,"48.84187,2.2448"
dcd7a8fe-6f2f-43a5-9463-82692314b234,GX424MR,c4bbb7a9-d988-68dd-9c7c-737779a28903,2026-06-12T06:19:00,2026-06-12T06:41:37,22.6,5468,Ville-d'Avray,"48.81512,2.17804"
954b3c2e-862e-af44-605e-ae18d931c8d5,ED594PB,1d870966-0710-d430-f071-d87954c63cd8,2026-06-12T06:20:00,2026-06-12T06:31:11,11.2,2217,Issy-les-Moulineaux,"48.82439,2.26707"
45fe9700-789b-3cf3-2843-7701e8d9ddde,GX224PM,6b44fa8d-d5f2-5073-f414-02b1e4429ebb,2026-06-12T06:25:00,2026-06-12T06:33:45,8.8,1275,Boulogne-Billancourt,"48.83125,2.23634"
e3a14e58-bb11-15d2-3b34-7802d6c765fb,GB046ML,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,2026-06-12T06:27:00,2026-06-12T06:47:55,20.9,3184,Meudon,"48.8099,2.22488"
2264737a-5a32-b1b3-efe6-0d13e84e9005,EA234FL,af42e12f-3838-b326-8e94-4239b02b61c4,2026-06-12T06:30:00,2026-06-12T06:37:42,7.7,1287,Boulogne-Billancourt,"48.83222,2.24345"
91ea1398-8bbd-94c3-7a85-c0aab4f36ace,EX218TB,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2026-06-12T06:30:00,2026-06-12T06:53:54,23.9,5072,Issy-les-Moulineaux,"48.82648,2.27457"
04a63c46-c138-3803-895a-e15d33a247f1,GB797TE,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,2026-06-12T06:37:00,2026-06-12T07:13:12,36.2,8414,Issy-les-Moulineaux,"48.82083,2.27226"
1e4a2a92-4fdc-243a-17ca-e32a7834dd7b,GB429YL,3f07f814-91d6-3f78-e3e9-de99f10c718b,2026-06-12T06:38:00,2026-06-12T07:10:07,32.1,5184,Meudon,"48.80785,2.23658"
372eaa62-e005-bfe0-86ef-1416e30eb805,GS215MR,cbceabde-eede-db07-e623-a6895d59cd2a,2026-06-12T06:38:00,2026-06-12T06:45:50,7.8,1472,Marnes-la-Coquette,"48.83021,2.16429"
c29cd2df-943b-8a5f-db70-df37b4325d35,GE885LE,f94d6204-6808-593f-dfed-2c43e256a6dc,2026-06-12T06:38:00,2026-06-12T07:15:30,37.5,8428,Boulogne-Billancourt,"48.84024,2.23584"
3236ce82-3d45-4ac8-01af-b60553ff7b3a,EW919TL,3f22faf8-23be-d01d-43cf-2fde24933b83,2026-06-12T06:40:00,2026-06-12T07:04:16,24.3,5702,Boulogne-Billancourt,"48.83962,2.24523"
42ed91b8-1aca-332a-1c8c-c95e300eb3b7,GE899JB,3d4cbf37-4eb9-3eff-ce88-cb2dd4e80839,2026-06-12T06:41:00,2026-06-12T07:14:43,33.7,8048,Chaville,"48.81498,2.19368"
b6379aa7-b6c2-acbf-0513-ab75949c0ad8,EG433YR,c8b8d9c6-ed30-49cf-43e4-58fc63f2ae24,2026-06-12T06:42:00,2026-06-12T06:54:47,12.8,2588,Issy-les-Moulineaux,"48.81702,2.26997"
e1dd61b5-c531-3520-3533-a89758b0b0b2,GG784YM,c074718e-425a-609f-7337-c59979844388,2026-06-12T06:45:00,2026-06-12T07:22:41,37.7,5935,Ville-d'Avray,"48.81526,2.18083"
9be63117-7226-172d-15b1-e4b091c4a696,ED630PM,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,2026-06-12T06:48:00,2026-06-12T07:21:25,33.4,5141,Sèvres,"48.81573,2.21409"
f0a32841-ae22-15d9-2247-3986321294bd,EE825ME,3c20592f-c04a-96c4-f3b6-3fe1d1843324,2026-06-12T06:48:00,2026-06-12T07:06:22,18.4,3098,Boulogne-Billancourt,"48.83219,2.2425"
5a4e92a4-42f1-26dc-5945-00574c13e137,ES312ME,33173470-38f1-6a81-787f-2425dbccc477,2026-06-12T06:49:00,2026-06-12T07:06:17,17.3,4163,Boulogne-Billancourt,"48.839,2.23576"
7bcbc20d-e1a8-a5e9-fa32-6c7ca8f0f8c5,GB467LM,8eb22579-0cdb-1ca4-76ec-bdd68498e113,2026-06-12T06:53:00,2026-06-12T07:10:08,17.1,3918,Boulogne-Billancourt,"48.82845,2.24336"
cdde9862-c823-2bc1-e424-889ba3b17ba0,GS596YE,26286bfb-e767-dcea-b0e6-a969e21342b0,2026-06-12T06:55:03,2026-06-12T07:27:46,32.7,5149,Vanves,"48.82226,2.28659"
938abf97-6c41-3e13-fcc4-4fbbed79d9af,GB290YR,bc67f831-cbc8-4759-f5b7-8cc7e6b3c944,2026-06-12T06:56:26,2026-06-12T07:18:13,21.8,4474,Sèvres,"48.82828,2.21345"
c97e6b41-5f0b-1048-a717-744c89f87779,ES166RL,47294739-614f-f3d7-19db-3ad0ddd1dfb2,2026-06-12T06:57:16,2026-06-12T07:29:30,32.2,7498,Issy-les-Moulineaux,"48.83086,2.27251"
88350abd-1a86-19b2-9e7a-b638c7fb5720,EG161VP,3e896c64-e117-dac3-119c-4ea3e1805081,2026-06-12T06:58:00,2026-06-12T07:08:57,10.9,2520,Issy-les-Moulineaux,"48.83132,2.2686"
03712fdc-37e9-3e45-e356-daad08d55da2,ES327YB,3c07c574-4925-7af1-b6aa-e05b13d5f2f7,2026-06-12T07:06:00,2026-06-12T07:18:45,12.8,2439,Issy-les-Moulineaux,"48.82547,2.26346"
019ddaa7-95a9-bf2c-0dcd-205535a6c365,EB526ML,080aadfb-e7c9-9b26-1141-25c63a9bedd4,2026-06-12T07:09:00,2026-06-12T07:48:13,39.2,9186,Issy-les-Moulineaux,"48.82363,2.26625"
4436da62-be12-b09c-5554-8264d3e682e0,EA689JB,693dffbc-6c6f-a611-5ab3-3edf6e595ed3,2026-06-12T07:13:00,2026-06-12T07:36:39,23.6,4559,Chaville,"48.81558,2.19012"
b0515a93-3178-68c3-07c8-4557b7a007bb,GW488FL,e7a37e81-63b4-c08b-6b8e-869fd5385b0e,2026-06-12T07:13:00,2026-06-12T07:47:02,34.0,5784,Meudon,"48.80388,2.2247"
b3442432-12dd-2c00-5d05-89681958b5dd,ED687PM,43ff5011-3d1a-85dd-506e-5a9ab758588d,2026-06-12T07:14:00,2026-06-12T07:45:19,31.3,4875,Boulogne-Billancourt,"48.82933,2.23505"
a7c90377-223f-8115-76d5-db092c1cfd37,GB550MP,9f044aed-7552-3327-0262-7f7312922f83,2026-06-12T07:14:00,2026-06-12T07:50:09,36.1,9098,Issy-les-Moulineaux,"48.82435,2.27181"
9603059a-4bfe-20a4-ac18-4b2bf2663fad,GB891PR,c30ff46e-8026-695f-f8cd-a88b436d76e2,2026-06-12T07:22:00,2026-06-12T07:50:24,28.4,5758,Boulogne-Billancourt,"48.82972,2.24384"
15fc88fd-d555-1147-460d-0eb0aa6ffe0d,GE602MB,568cc69b-1064-005c-3985-c3cf3f76be1d,2026-06-12T07:25:00,2026-06-12T07:32:07,7.1,1458,Meudon,"48.81238,2.22565"
960dbbbf-2e03-c492-47b0-aa8077e1c2e9,GD675VP,c40db9b4-885f-6e66-c2b6-d2c5fa5d3100,2026-06-12T07:26:00,2026-06-12T07:59:03,33.0,5500,Boulogne-Billancourt,"48.83804,2.24261"
1d83ba54-60f4-3fd3-bd60-5a8cdfc17862,GW921ML,6fb78271-504d-281f-c953-5b63ba81edd9,2026-06-12T07:26:00,2026-06-12T08:05:10,39.2,9495,Sèvres,"48.81761,2.21039"
d28d88b9-5b94-484a-abc1-42d854c86e17,GB046ML,5c941cf0-dc98-d2c1-e2ac-f72f9e574f7a,2026-06-12T07:26:55,2026-06-12T07:49:59,23.1,3507,Boulogne-Billancourt,"48.84018,2.23653"
ff283781-5b77-4db1-f676-5be80775f5df,GS058FP,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,2026-06-12T07:27:00,2026-06-12T07:43:32,16.5,2602,Issy-les-Moulineaux,"48.82386,2.26487"
30733242-bf72-727c-a2ea-dfebf7fcb7d0,EE459PB,b38a088c-a65e-d389-b74d-0fb132e70629,2026-06-12T07:29:00,2026-06-12T07:36:44,7.7,1439,Boulogne-Billancourt,"48.83489,2.2438"
16834a41-2e6b-9efe-f8d4-7feecb91dfc8,ED630PM,aa38d0a1-6ba2-5efe-311c-6eb62095eef6,2026-06-12T07:31:25,2026-06-12T08:04:59,33.6,5917,Vanves,"48.82575,2.28322"
d87e43ac-4c82-cfd5-aeea-8c153a35ea14,GW417RP,36c59dac-b4d7-e28e-271e-3ee2b1a6b1f1,2026-06-12T07:32:00,2026-06-12T07:48:23,16.4,3150,Marnes-la-Coquette,"48.82873,2.15893"
0d9df7c0-3feb-e764-86d6-1e2a94752f21,EA696JR,77d21e02-ff01-cf99-988c-24c961b1cd22,2026-06-12T07:33:00,2026-06-12T07:42:28,9.5,2309,Issy-les-Moulineaux,"48.81752,2.26864"
302068b6-e630-ea41-fe6f-0857bcf581ac,GG784YM,c074718e-425a-609f-7337-c59979844388,2026-06-12T07:35:41,2026-06-12T07:53:17,17.6,3011,Meudon,"48.81329,2.23414"
5985040a-4b6e-4120-41b1-d24ec6861b29,EE228LR,bdd640fb-0667-1ad1-1c80-317fa3b1799d,2026-06-12T07:39:00,2026-06-12T08:06:18,27.3,6324,Meudon,"48.80652,2.23886"
f7abd2d9-0302-d60f-a4b3-9cbf603dcb7e,GB797TE,b00805cc-a7f3-6ae9-25c7-3c443e75c3b4,2026-06-12T07:39:12,2026-06-12T07:50:59,11.8,2803,Boulogne-Billancourt,"48.84299,2.2456"
ea8faa32-0fbd-2cb5-6ade-6e5da2597bc6,EW161VB,1c8eaee9-5715-bd6f-a416-1293c4c2e2e3,2026-06-12T07:40:43,2026-06-12T08:02:33,21.8,4153,Issy-les-Moulineaux,"48.82141,2.26983"
